INSTANCE,HH,MODEL,SIZE
geom_5_25.vcp,8,BernoulliNB(force_alpha=True),VCP-Training-10NAs
geom_5_50.vcp,14,BernoulliNB(force_alpha=True),VCP-Training-10NAs
geom_60_25.vcp,8,BernoulliNB(force_alpha=True),VCP-Training-10NAs
geom_60_50.vcp,13,BernoulliNB(force_alpha=True),VCP-Training-10NAs
geom_61_25.vcp,8,BernoulliNB(force_alpha=True),VCP-Training-10NAs
geom_61_50.vcp,14,BernoulliNB(force_alpha=True),VCP-Training-10NAs
geom_62_25.vcp,9,BernoulliNB(force_alpha=True),VCP-Training-10NAs
geom_62_50.vcp,14,BernoulliNB(force_alpha=True),VCP-Training-10NAs
geom_63_25.vcp,8,BernoulliNB(force_alpha=True),VCP-Training-10NAs
geom_63_50.vcp,13,BernoulliNB(force_alpha=True),VCP-Training-10NAs
geom_64_25.vcp,9,BernoulliNB(force_alpha=True),VCP-Training-10NAs
geom_64_50.vcp,13,BernoulliNB(force_alpha=True),VCP-Training-10NAs
geom_65_25.vcp,7,BernoulliNB(force_alpha=True),VCP-Training-10NAs
geom_65_50.vcp,13,BernoulliNB(force_alpha=True),VCP-Training-10NAs
geom_66_25.vcp,8,BernoulliNB(force_alpha=True),VCP-Training-10NAs
geom_66_50.vcp,14,BernoulliNB(force_alpha=True),VCP-Training-10NAs
geom_67_25.vcp,8,BernoulliNB(force_alpha=True),VCP-Training-10NAs
geom_67_50.vcp,12,BernoulliNB(force_alpha=True),VCP-Training-10NAs
geom_68_25.vcp,8,BernoulliNB(force_alpha=True),VCP-Training-10NAs
geom_68_50.vcp,13,BernoulliNB(force_alpha=True),VCP-Training-10NAs
geom_69_25.vcp,8,BernoulliNB(force_alpha=True),VCP-Training-10NAs
geom_69_50.vcp,12,BernoulliNB(force_alpha=True),VCP-Training-10NAs
geom_6_25.vcp,7,BernoulliNB(force_alpha=True),VCP-Training-10NAs
geom_6_50.vcp,14,BernoulliNB(force_alpha=True),VCP-Training-10NAs
geom_70_25.vcp,8,BernoulliNB(force_alpha=True),VCP-Training-10NAs
geom_70_50.vcp,12,BernoulliNB(force_alpha=True),VCP-Training-10NAs
geom_71_25.vcp,8,BernoulliNB(force_alpha=True),VCP-Training-10NAs
geom_71_50.vcp,13,BernoulliNB(force_alpha=True),VCP-Training-10NAs
geom_72_25.vcp,8,BernoulliNB(force_alpha=True),VCP-Training-10NAs
geom_72_50.vcp,14,BernoulliNB(force_alpha=True),VCP-Training-10NAs
geom_73_25.vcp,8,BernoulliNB(force_alpha=True),VCP-Training-10NAs
geom_73_50.vcp,12,BernoulliNB(force_alpha=True),VCP-Training-10NAs
geom_74_25.vcp,8,BernoulliNB(force_alpha=True),VCP-Training-10NAs
geom_74_50.vcp,13,BernoulliNB(force_alpha=True),VCP-Training-10NAs
geom_75_25.vcp,7,BernoulliNB(force_alpha=True),VCP-Training-10NAs
geom_75_50.vcp,12,BernoulliNB(force_alpha=True),VCP-Training-10NAs
geom_76_25.vcp,7,BernoulliNB(force_alpha=True),VCP-Training-10NAs
geom_76_50.vcp,12,BernoulliNB(force_alpha=True),VCP-Training-10NAs
geom_77_25.vcp,9,BernoulliNB(force_alpha=True),VCP-Training-10NAs
geom_77_50.vcp,13,BernoulliNB(force_alpha=True),VCP-Training-10NAs
geom_78_25.vcp,9,BernoulliNB(force_alpha=True),VCP-Training-10NAs
geom_78_50.vcp,12,BernoulliNB(force_alpha=True),VCP-Training-10NAs
geom_79_25.vcp,8,BernoulliNB(force_alpha=True),VCP-Training-10NAs
geom_79_50.vcp,12,BernoulliNB(force_alpha=True),VCP-Training-10NAs
geom_7_25.vcp,7,BernoulliNB(force_alpha=True),VCP-Training-10NAs
geom_7_50.vcp,13,BernoulliNB(force_alpha=True),VCP-Training-10NAs
geom_80_25.vcp,9,BernoulliNB(force_alpha=True),VCP-Training-10NAs
geom_80_50.vcp,13,BernoulliNB(force_alpha=True),VCP-Training-10NAs
geom_81_25.vcp,8,BernoulliNB(force_alpha=True),VCP-Training-10NAs
geom_81_50.vcp,13,BernoulliNB(force_alpha=True),VCP-Training-10NAs
geom_82_25.vcp,9,BernoulliNB(force_alpha=True),VCP-Training-10NAs
geom_82_50.vcp,14,BernoulliNB(force_alpha=True),VCP-Training-10NAs
geom_83_25.vcp,9,BernoulliNB(force_alpha=True),VCP-Training-10NAs
geom_83_50.vcp,12,BernoulliNB(force_alpha=True),VCP-Training-10NAs
geom_84_25.vcp,7,BernoulliNB(force_alpha=True),VCP-Training-10NAs
geom_84_50.vcp,13,BernoulliNB(force_alpha=True),VCP-Training-10NAs
geom_85_25.vcp,9,BernoulliNB(force_alpha=True),VCP-Training-10NAs
geom_85_50.vcp,13,BernoulliNB(force_alpha=True),VCP-Training-10NAs
geom_86_25.vcp,9,BernoulliNB(force_alpha=True),VCP-Training-10NAs
geom_86_50.vcp,13,BernoulliNB(force_alpha=True),VCP-Training-10NAs
geom_87_25.vcp,8,BernoulliNB(force_alpha=True),VCP-Training-10NAs
geom_87_50.vcp,14,BernoulliNB(force_alpha=True),VCP-Training-10NAs
geom_88_25.vcp,8,BernoulliNB(force_alpha=True),VCP-Training-10NAs
geom_88_50.vcp,12,BernoulliNB(force_alpha=True),VCP-Training-10NAs
geom_89_25.vcp,9,BernoulliNB(force_alpha=True),VCP-Training-10NAs
geom_89_50.vcp,13,BernoulliNB(force_alpha=True),VCP-Training-10NAs
geom_8_25.vcp,7,BernoulliNB(force_alpha=True),VCP-Training-10NAs
geom_8_50.vcp,13,BernoulliNB(force_alpha=True),VCP-Training-10NAs
geom_90_25.vcp,8,BernoulliNB(force_alpha=True),VCP-Training-10NAs
geom_90_50.vcp,13,BernoulliNB(force_alpha=True),VCP-Training-10NAs
geom_91_25.vcp,8,BernoulliNB(force_alpha=True),VCP-Training-10NAs
geom_91_50.vcp,13,BernoulliNB(force_alpha=True),VCP-Training-10NAs
geom_92_25.vcp,8,BernoulliNB(force_alpha=True),VCP-Training-10NAs
geom_92_50.vcp,14,BernoulliNB(force_alpha=True),VCP-Training-10NAs
geom_93_25.vcp,7,BernoulliNB(force_alpha=True),VCP-Training-10NAs
geom_93_50.vcp,12,BernoulliNB(force_alpha=True),VCP-Training-10NAs
geom_94_25.vcp,8,BernoulliNB(force_alpha=True),VCP-Training-10NAs
geom_94_50.vcp,13,BernoulliNB(force_alpha=True),VCP-Training-10NAs
geom_95_25.vcp,9,BernoulliNB(force_alpha=True),VCP-Training-10NAs
geom_95_50.vcp,13,BernoulliNB(force_alpha=True),VCP-Training-10NAs
geom_96_25.vcp,8,BernoulliNB(force_alpha=True),VCP-Training-10NAs
geom_96_50.vcp,13,BernoulliNB(force_alpha=True),VCP-Training-10NAs
geom_97_25.vcp,9,BernoulliNB(force_alpha=True),VCP-Training-10NAs
geom_97_50.vcp,14,BernoulliNB(force_alpha=True),VCP-Training-10NAs
geom_98_25.vcp,7,BernoulliNB(force_alpha=True),VCP-Training-10NAs
geom_98_50.vcp,14,BernoulliNB(force_alpha=True),VCP-Training-10NAs
geom_99_25.vcp,9,BernoulliNB(force_alpha=True),VCP-Training-10NAs
geom_99_50.vcp,12,BernoulliNB(force_alpha=True),VCP-Training-10NAs
geom_9_25.vcp,8,BernoulliNB(force_alpha=True),VCP-Training-10NAs
geom_9_50.vcp,13,BernoulliNB(force_alpha=True),VCP-Training-10NAs
random_100_25_25.vcp,5,BernoulliNB(force_alpha=True),VCP-Training-20NAs
random_100_25_50.vcp,7,BernoulliNB(force_alpha=True),VCP-Training-20NAs
random_100_50_25.vcp,7,BernoulliNB(force_alpha=True),VCP-Training-20NAs
random_100_50_50.vcp,13,BernoulliNB(force_alpha=True),VCP-Training-20NAs
random_100_75_25.vcp,13,BernoulliNB(force_alpha=True),VCP-Training-20NAs
random_100_75_50.vcp,20,BernoulliNB(force_alpha=True),VCP-Training-20NAs
random_10_25_25.vcp,5,BernoulliNB(force_alpha=True),VCP-Training-20NAs
random_10_25_50.vcp,8,BernoulliNB(force_alpha=True),VCP-Training-20NAs
random_10_50_25.vcp,9,BernoulliNB(force_alpha=True),VCP-Training-20NAs
random_10_50_50.vcp,13,BernoulliNB(force_alpha=True),VCP-Training-20NAs
random_10_75_25.vcp,11,BernoulliNB(force_alpha=True),VCP-Training-20NAs
random_10_75_50.vcp,19,BernoulliNB(force_alpha=True),VCP-Training-20NAs
random_11_25_25.vcp,5,BernoulliNB(force_alpha=True),VCP-Training-20NAs
random_11_25_50.vcp,8,BernoulliNB(force_alpha=True),VCP-Training-20NAs
random_11_50_25.vcp,8,BernoulliNB(force_alpha=True),VCP-Training-20NAs
random_11_50_50.vcp,13,BernoulliNB(force_alpha=True),VCP-Training-20NAs
random_11_75_25.vcp,12,BernoulliNB(force_alpha=True),VCP-Training-20NAs
random_11_75_50.vcp,18,BernoulliNB(force_alpha=True),VCP-Training-20NAs
random_12_25_25.vcp,6,BernoulliNB(force_alpha=True),VCP-Training-20NAs
random_12_25_50.vcp,8,BernoulliNB(force_alpha=True),VCP-Training-20NAs
random_12_50_25.vcp,9,BernoulliNB(force_alpha=True),VCP-Training-20NAs
random_12_50_50.vcp,13,BernoulliNB(force_alpha=True),VCP-Training-20NAs
random_12_75_25.vcp,11,BernoulliNB(force_alpha=True),VCP-Training-20NAs
random_12_75_50.vcp,21,BernoulliNB(force_alpha=True),VCP-Training-20NAs
random_13_25_25.vcp,7,BernoulliNB(force_alpha=True),VCP-Training-20NAs
random_13_25_50.vcp,9,BernoulliNB(force_alpha=True),VCP-Training-20NAs
random_13_50_25.vcp,9,BernoulliNB(force_alpha=True),VCP-Training-20NAs
random_13_50_50.vcp,12,BernoulliNB(force_alpha=True),VCP-Training-20NAs
random_13_75_25.vcp,13,BernoulliNB(force_alpha=True),VCP-Training-20NAs
random_13_75_50.vcp,19,BernoulliNB(force_alpha=True),VCP-Training-20NAs
random_14_25_25.vcp,5,BernoulliNB(force_alpha=True),VCP-Training-20NAs
random_14_25_50.vcp,8,BernoulliNB(force_alpha=True),VCP-Training-20NAs
random_14_50_25.vcp,7,BernoulliNB(force_alpha=True),VCP-Training-20NAs
random_14_50_50.vcp,12,BernoulliNB(force_alpha=True),VCP-Training-20NAs
random_14_75_25.vcp,11,BernoulliNB(force_alpha=True),VCP-Training-20NAs
random_14_75_50.vcp,19,BernoulliNB(force_alpha=True),VCP-Training-20NAs
random_15_25_25.vcp,5,BernoulliNB(force_alpha=True),VCP-Training-20NAs
random_15_25_50.vcp,9,BernoulliNB(force_alpha=True),VCP-Training-20NAs
random_15_50_25.vcp,8,BernoulliNB(force_alpha=True),VCP-Training-20NAs
random_15_50_50.vcp,14,BernoulliNB(force_alpha=True),VCP-Training-20NAs
random_15_75_25.vcp,11,BernoulliNB(force_alpha=True),VCP-Training-20NAs
random_15_75_50.vcp,20,BernoulliNB(force_alpha=True),VCP-Training-20NAs
random_16_25_25.vcp,5,BernoulliNB(force_alpha=True),VCP-Training-20NAs
random_16_25_50.vcp,9,BernoulliNB(force_alpha=True),VCP-Training-20NAs
random_16_50_25.vcp,9,BernoulliNB(force_alpha=True),VCP-Training-20NAs
random_16_50_50.vcp,14,BernoulliNB(force_alpha=True),VCP-Training-20NAs
random_16_75_25.vcp,12,BernoulliNB(force_alpha=True),VCP-Training-20NAs
random_16_75_50.vcp,19,BernoulliNB(force_alpha=True),VCP-Training-20NAs
random_17_25_25.vcp,5,BernoulliNB(force_alpha=True),VCP-Training-20NAs
random_17_25_50.vcp,8,BernoulliNB(force_alpha=True),VCP-Training-20NAs
random_17_50_25.vcp,8,BernoulliNB(force_alpha=True),VCP-Training-20NAs
random_17_50_50.vcp,14,BernoulliNB(force_alpha=True),VCP-Training-20NAs
random_17_75_25.vcp,12,BernoulliNB(force_alpha=True),VCP-Training-20NAs
random_17_75_50.vcp,19,BernoulliNB(force_alpha=True),VCP-Training-20NAs
random_18_25_25.vcp,6,BernoulliNB(force_alpha=True),VCP-Training-20NAs
random_18_25_50.vcp,8,BernoulliNB(force_alpha=True),VCP-Training-20NAs
random_18_50_25.vcp,8,BernoulliNB(force_alpha=True),VCP-Training-20NAs
random_18_50_50.vcp,12,BernoulliNB(force_alpha=True),VCP-Training-20NAs
random_18_75_25.vcp,11,BernoulliNB(force_alpha=True),VCP-Training-20NAs
random_18_75_50.vcp,19,BernoulliNB(force_alpha=True),VCP-Training-20NAs
random_19_25_25.vcp,5,BernoulliNB(force_alpha=True),VCP-Training-20NAs
random_19_25_50.vcp,9,BernoulliNB(force_alpha=True),VCP-Training-20NAs
random_19_50_25.vcp,8,BernoulliNB(force_alpha=True),VCP-Training-20NAs
random_19_50_50.vcp,12,BernoulliNB(force_alpha=True),VCP-Training-20NAs
random_19_75_25.vcp,11,BernoulliNB(force_alpha=True),VCP-Training-20NAs
random_19_75_50.vcp,20,BernoulliNB(force_alpha=True),VCP-Training-20NAs
random_1_25_25.vcp,6,BernoulliNB(force_alpha=True),VCP-Training-20NAs
random_1_25_50.vcp,8,BernoulliNB(force_alpha=True),VCP-Training-20NAs
random_1_50_25.vcp,9,BernoulliNB(force_alpha=True),VCP-Training-20NAs
random_1_50_50.vcp,13,BernoulliNB(force_alpha=True),VCP-Training-20NAs
random_1_75_25.vcp,11,BernoulliNB(force_alpha=True),VCP-Training-20NAs
random_1_75_50.vcp,19,BernoulliNB(force_alpha=True),VCP-Training-20NAs
random_20_25_25.vcp,6,BernoulliNB(force_alpha=True),VCP-Training-20NAs
random_20_25_50.vcp,8,BernoulliNB(force_alpha=True),VCP-Training-20NAs
random_20_50_25.vcp,8,BernoulliNB(force_alpha=True),VCP-Training-20NAs
random_20_50_50.vcp,13,BernoulliNB(force_alpha=True),VCP-Training-20NAs
random_20_75_25.vcp,12,BernoulliNB(force_alpha=True),VCP-Training-20NAs
random_20_75_50.vcp,20,BernoulliNB(force_alpha=True),VCP-Training-20NAs
random_21_25_25.vcp,5,BernoulliNB(force_alpha=True),VCP-Training-20NAs
random_21_25_50.vcp,9,BernoulliNB(force_alpha=True),VCP-Training-20NAs
random_21_50_25.vcp,8,BernoulliNB(force_alpha=True),VCP-Training-20NAs
random_21_50_50.vcp,13,BernoulliNB(force_alpha=True),VCP-Training-20NAs
random_21_75_25.vcp,11,BernoulliNB(force_alpha=True),VCP-Training-20NAs
random_21_75_50.vcp,20,BernoulliNB(force_alpha=True),VCP-Training-20NAs
random_22_25_25.vcp,6,BernoulliNB(force_alpha=True),VCP-Training-20NAs
random_22_25_50.vcp,9,BernoulliNB(force_alpha=True),VCP-Training-20NAs
random_22_50_25.vcp,8,BernoulliNB(force_alpha=True),VCP-Training-20NAs
random_22_50_50.vcp,11,BernoulliNB(force_alpha=True),VCP-Training-20NAs
random_22_75_25.vcp,11,BernoulliNB(force_alpha=True),VCP-Training-20NAs
random_22_75_50.vcp,20,BernoulliNB(force_alpha=True),VCP-Training-20NAs
random_23_25_25.vcp,6,BernoulliNB(force_alpha=True),VCP-Training-20NAs
random_23_25_50.vcp,8,BernoulliNB(force_alpha=True),VCP-Training-20NAs
random_23_50_25.vcp,8,BernoulliNB(force_alpha=True),VCP-Training-20NAs
random_23_50_50.vcp,14,BernoulliNB(force_alpha=True),VCP-Training-20NAs
random_23_75_25.vcp,11,BernoulliNB(force_alpha=True),VCP-Training-20NAs
random_23_75_50.vcp,21,BernoulliNB(force_alpha=True),VCP-Training-20NAs
random_24_25_25.vcp,5,BernoulliNB(force_alpha=True),VCP-Training-20NAs
random_24_25_50.vcp,7,BernoulliNB(force_alpha=True),VCP-Training-20NAs
random_24_50_25.vcp,8,BernoulliNB(force_alpha=True),VCP-Training-20NAs
random_24_50_50.vcp,13,BernoulliNB(force_alpha=True),VCP-Training-20NAs
random_24_75_25.vcp,11,BernoulliNB(force_alpha=True),VCP-Training-20NAs
random_24_75_50.vcp,19,BernoulliNB(force_alpha=True),VCP-Training-20NAs
random_25_25_25.vcp,5,BernoulliNB(force_alpha=True),VCP-Training-20NAs
random_25_25_50.vcp,8,BernoulliNB(force_alpha=True),VCP-Training-20NAs
random_25_50_25.vcp,7,BernoulliNB(force_alpha=True),VCP-Training-20NAs
random_25_50_50.vcp,12,BernoulliNB(force_alpha=True),VCP-Training-20NAs
random_25_75_25.vcp,12,BernoulliNB(force_alpha=True),VCP-Training-20NAs
random_25_75_50.vcp,17,BernoulliNB(force_alpha=True),VCP-Training-20NAs
random_26_25_25.vcp,6,BernoulliNB(force_alpha=True),VCP-Training-20NAs
random_26_25_50.vcp,9,BernoulliNB(force_alpha=True),VCP-Training-20NAs
random_26_50_25.vcp,9,BernoulliNB(force_alpha=True),VCP-Training-20NAs
random_26_50_50.vcp,12,BernoulliNB(force_alpha=True),VCP-Training-20NAs
random_26_75_25.vcp,11,BernoulliNB(force_alpha=True),VCP-Training-20NAs
random_26_75_50.vcp,20,BernoulliNB(force_alpha=True),VCP-Training-20NAs
random_27_25_25.vcp,6,BernoulliNB(force_alpha=True),VCP-Training-20NAs
random_27_25_50.vcp,9,BernoulliNB(force_alpha=True),VCP-Training-20NAs
random_27_50_25.vcp,8,BernoulliNB(force_alpha=True),VCP-Training-20NAs
random_27_50_50.vcp,13,BernoulliNB(force_alpha=True),VCP-Training-20NAs
random_27_75_25.vcp,12,BernoulliNB(force_alpha=True),VCP-Training-20NAs
random_27_75_50.vcp,19,BernoulliNB(force_alpha=True),VCP-Training-20NAs
random_28_25_25.vcp,5,BernoulliNB(force_alpha=True),VCP-Training-20NAs
random_28_25_50.vcp,8,BernoulliNB(force_alpha=True),VCP-Training-20NAs
random_28_50_25.vcp,9,BernoulliNB(force_alpha=True),VCP-Training-20NAs
random_28_50_50.vcp,13,BernoulliNB(force_alpha=True),VCP-Training-20NAs
random_28_75_25.vcp,11,BernoulliNB(force_alpha=True),VCP-Training-20NAs
random_28_75_50.vcp,20,BernoulliNB(force_alpha=True),VCP-Training-20NAs
random_29_25_25.vcp,6,BernoulliNB(force_alpha=True),VCP-Training-20NAs
random_29_25_50.vcp,8,BernoulliNB(force_alpha=True),VCP-Training-20NAs
random_29_50_25.vcp,8,BernoulliNB(force_alpha=True),VCP-Training-20NAs
random_29_50_50.vcp,13,BernoulliNB(force_alpha=True),VCP-Training-20NAs
random_29_75_25.vcp,12,BernoulliNB(force_alpha=True),VCP-Training-20NAs
random_29_75_50.vcp,19,BernoulliNB(force_alpha=True),VCP-Training-20NAs
random_2_25_25.vcp,5,BernoulliNB(force_alpha=True),VCP-Training-20NAs
random_2_25_50.vcp,8,BernoulliNB(force_alpha=True),VCP-Training-20NAs
random_2_50_25.vcp,9,BernoulliNB(force_alpha=True),VCP-Training-20NAs
random_2_50_50.vcp,13,BernoulliNB(force_alpha=True),VCP-Training-20NAs
random_2_75_25.vcp,12,BernoulliNB(force_alpha=True),VCP-Training-20NAs
random_2_75_50.vcp,19,BernoulliNB(force_alpha=True),VCP-Training-20NAs
random_30_25_25.vcp,6,BernoulliNB(force_alpha=True),VCP-Training-20NAs
random_30_25_50.vcp,8,BernoulliNB(force_alpha=True),VCP-Training-20NAs
random_30_50_25.vcp,9,BernoulliNB(force_alpha=True),VCP-Training-20NAs
random_30_50_50.vcp,13,BernoulliNB(force_alpha=True),VCP-Training-20NAs
random_30_75_25.vcp,13,BernoulliNB(force_alpha=True),VCP-Training-20NAs
random_30_75_50.vcp,22,BernoulliNB(force_alpha=True),VCP-Training-20NAs
random_31_25_25.vcp,6,BernoulliNB(force_alpha=True),VCP-Training-20NAs
random_31_25_50.vcp,7,BernoulliNB(force_alpha=True),VCP-Training-20NAs
random_31_50_25.vcp,8,BernoulliNB(force_alpha=True),VCP-Training-20NAs
random_31_50_50.vcp,12,BernoulliNB(force_alpha=True),VCP-Training-20NAs
random_31_75_25.vcp,12,BernoulliNB(force_alpha=True),VCP-Training-20NAs
random_31_75_50.vcp,20,BernoulliNB(force_alpha=True),VCP-Training-20NAs
random_32_25_25.vcp,5,BernoulliNB(force_alpha=True),VCP-Training-20NAs
random_32_25_50.vcp,8,BernoulliNB(force_alpha=True),VCP-Training-20NAs
random_32_50_25.vcp,9,BernoulliNB(force_alpha=True),VCP-Training-20NAs
random_32_50_50.vcp,12,BernoulliNB(force_alpha=True),VCP-Training-20NAs
random_32_75_25.vcp,12,BernoulliNB(force_alpha=True),VCP-Training-20NAs
random_32_75_50.vcp,18,BernoulliNB(force_alpha=True),VCP-Training-20NAs
random_33_25_25.vcp,5,BernoulliNB(force_alpha=True),VCP-Training-20NAs
random_33_25_50.vcp,9,BernoulliNB(force_alpha=True),VCP-Training-20NAs
random_33_50_25.vcp,8,BernoulliNB(force_alpha=True),VCP-Training-20NAs
random_33_50_50.vcp,13,BernoulliNB(force_alpha=True),VCP-Training-20NAs
random_33_75_25.vcp,11,BernoulliNB(force_alpha=True),VCP-Training-20NAs
random_33_75_50.vcp,19,BernoulliNB(force_alpha=True),VCP-Training-20NAs
random_34_25_25.vcp,6,BernoulliNB(force_alpha=True),VCP-Training-20NAs
random_34_25_50.vcp,8,BernoulliNB(force_alpha=True),VCP-Training-20NAs
random_34_50_25.vcp,7,BernoulliNB(force_alpha=True),VCP-Training-20NAs
random_34_50_50.vcp,13,BernoulliNB(force_alpha=True),VCP-Training-20NAs
random_34_75_25.vcp,12,BernoulliNB(force_alpha=True),VCP-Training-20NAs
random_34_75_50.vcp,19,BernoulliNB(force_alpha=True),VCP-Training-20NAs
random_35_25_25.vcp,5,BernoulliNB(force_alpha=True),VCP-Training-20NAs
random_35_25_50.vcp,7,BernoulliNB(force_alpha=True),VCP-Training-20NAs
random_35_50_25.vcp,7,BernoulliNB(force_alpha=True),VCP-Training-20NAs
random_35_50_50.vcp,12,BernoulliNB(force_alpha=True),VCP-Training-20NAs
random_35_75_25.vcp,10,BernoulliNB(force_alpha=True),VCP-Training-20NAs
random_35_75_50.vcp,21,BernoulliNB(force_alpha=True),VCP-Training-20NAs
random_36_25_25.vcp,6,BernoulliNB(force_alpha=True),VCP-Training-20NAs
random_36_25_50.vcp,9,BernoulliNB(force_alpha=True),VCP-Training-20NAs
random_36_50_25.vcp,7,BernoulliNB(force_alpha=True),VCP-Training-20NAs
random_36_50_50.vcp,13,BernoulliNB(force_alpha=True),VCP-Training-20NAs
random_36_75_25.vcp,10,BernoulliNB(force_alpha=True),VCP-Training-20NAs
random_36_75_50.vcp,19,BernoulliNB(force_alpha=True),VCP-Training-20NAs
random_37_25_25.vcp,6,BernoulliNB(force_alpha=True),VCP-Training-20NAs
random_37_25_50.vcp,9,BernoulliNB(force_alpha=True),VCP-Training-20NAs
random_37_50_25.vcp,8,BernoulliNB(force_alpha=True),VCP-Training-20NAs
random_37_50_50.vcp,11,BernoulliNB(force_alpha=True),VCP-Training-20NAs
random_37_75_25.vcp,12,BernoulliNB(force_alpha=True),VCP-Training-20NAs
random_37_75_50.vcp,19,BernoulliNB(force_alpha=True),VCP-Training-20NAs
random_38_25_25.vcp,6,BernoulliNB(force_alpha=True),VCP-Training-20NAs
random_38_25_50.vcp,9,BernoulliNB(force_alpha=True),VCP-Training-20NAs
random_38_50_25.vcp,8,BernoulliNB(force_alpha=True),VCP-Training-20NAs
random_38_50_50.vcp,14,BernoulliNB(force_alpha=True),VCP-Training-20NAs
random_38_75_25.vcp,12,BernoulliNB(force_alpha=True),VCP-Training-20NAs
random_38_75_50.vcp,19,BernoulliNB(force_alpha=True),VCP-Training-20NAs
random_39_25_25.vcp,5,BernoulliNB(force_alpha=True),VCP-Training-20NAs
random_39_25_50.vcp,9,BernoulliNB(force_alpha=True),VCP-Training-20NAs
random_39_50_25.vcp,9,BernoulliNB(force_alpha=True),VCP-Training-20NAs
random_39_50_50.vcp,13,BernoulliNB(force_alpha=True),VCP-Training-20NAs
random_39_75_25.vcp,11,BernoulliNB(force_alpha=True),VCP-Training-20NAs
random_39_75_50.vcp,18,BernoulliNB(force_alpha=True),VCP-Training-20NAs
random_3_25_25.vcp,6,BernoulliNB(force_alpha=True),VCP-Training-20NAs
random_3_25_50.vcp,8,BernoulliNB(force_alpha=True),VCP-Training-20NAs
random_3_50_25.vcp,8,BernoulliNB(force_alpha=True),VCP-Training-20NAs
random_3_50_50.vcp,13,BernoulliNB(force_alpha=True),VCP-Training-20NAs
random_3_75_25.vcp,13,BernoulliNB(force_alpha=True),VCP-Training-20NAs
random_3_75_50.vcp,20,BernoulliNB(force_alpha=True),VCP-Training-20NAs
random_40_25_25.vcp,5,BernoulliNB(force_alpha=True),VCP-Training-20NAs
random_40_25_50.vcp,8,BernoulliNB(force_alpha=True),VCP-Training-20NAs
random_40_50_25.vcp,7,BernoulliNB(force_alpha=True),VCP-Training-20NAs
random_40_50_50.vcp,13,BernoulliNB(force_alpha=True),VCP-Training-20NAs
random_40_75_25.vcp,10,BernoulliNB(force_alpha=True),VCP-Training-20NAs
random_40_75_50.vcp,18,BernoulliNB(force_alpha=True),VCP-Training-20NAs
random_41_25_25.vcp,6,BernoulliNB(force_alpha=True),VCP-Training-20NAs
